,Unnamed: 0,0,Dataset,Epsilon,Network,Image,Result,TotalTime,Unnamed: 0.1,Verifier,instance,solved_bool,solved,score
6633,6208,,mnist,0.012,N9,MNIST_P36_N9,unsat,58.0252,1808.0,verinet,MNIST_P36_N9 N9 0.012,True,1,1
6634,6207,,mnist,0.012,N45,MNIST_P10_N45,unsat,50.1107,1807.0,verinet,MNIST_P10_N45 N45 0.012,True,1,1
6635,6206,,mnist,0.012,N37,MNIST_P67_N37,unsat,62.2839,1806.0,verinet,MNIST_P67_N37 N37 0.012,True,1,1
6636,6205,,mnist,0.012,N36,MNIST_P37_N36,unsat,60.4407,1805.0,verinet,MNIST_P37_N36 N36 0.012,True,1,1
6637,6204,,mnist,0.012,N42,MNIST_P44_N42,unsat,52.0959,1804.0,verinet,MNIST_P44_N42 N42 0.012,True,1,1
6638,6203,,mnist,0.012,N31,MNIST_P21_N31,unsat,60.5232,1803.0,verinet,MNIST_P21_N31 N31 0.012,True,1,1
6639,6201,,mnist,0.012,N31,MNIST_P43_N31,unsat,56.7968,1801.0,verinet,MNIST_P43_N31 N31 0.012,True,1,1
6640,6199,,mnist,0.012,N40,MNIST_P69_N40,unsat,51.479,1799.0,verinet,MNIST_P69_N40 N40 0.012,True,1,1
6641,6197,,mnist,0.012,N41,MNIST_P46_N41,unsat,141.497,1797.0,verinet,MNIST_P46_N41 N41 0.012,True,1,1
6642,6194,,mnist,0.012,N9,MNIST_P97_N9,unsat,56.7387,1794.0,verinet,MNIST_P97_N9 N9 0.012,True,1,1
6643,6193,,mnist,0.012,N10,MNIST_P17_N10,unsat,50.9694,1793.0,verinet,MNIST_P17_N10 N10 0.012,True,1,1
6644,6192,,mnist,0.012,N7,MNIST_P10_N7,unsat,52.1825,1792.0,verinet,MNIST_P10_N7 N7 0.012,True,1,1
6645,6191,,mnist,0.012,N42,MNIST_P94_N42,unsat,50.6822,1791.0,verinet,MNIST_P94_N42 N42 0.012,True,1,1
6646,6189,,mnist,0.012,N40,MNIST_P84_N40,unsat,54.2498,1789.0,verinet,MNIST_P84_N40 N40 0.012,True,1,1
6647,6188,,mnist,0.012,N24,MNIST_P8_N24,sat,7.0226,1788.0,verinet,MNIST_P8_N24 N24 0.012,True,1,1
6648,6186,,mnist,0.012,N9,MNIST_P62_N9,unsat,61.8863,1786.0,verinet,MNIST_P62_N9 N9 0.012,True,1,1
6649,6362,,mnist,0.012,N46,MNIST_P44_N46,unsat,52.2599,1962.0,verinet,MNIST_P44_N46 N46 0.012,True,1,1
6650,6365,,mnist,0.012,N9,MNIST_P25_N9,unsat,51.4913,1965.0,verinet,MNIST_P25_N9 N9 0.012,True,1,1
6651,6367,,mnist,0.012,N24,MNIST_P43_N24,sat,19.7273,1967.0,verinet,MNIST_P43_N24 N24 0.012,True,1,1
6652,6523,,mnist,0.012,N36,MNIST_P15_N36,unsat,51.6661,2123.0,verinet,MNIST_P15_N36 N36 0.012,True,1,1
6653,6546,,mnist,0.012,N1,MNIST_P8_N1,unsat,42.3488,2146.0,verinet,MNIST_P8_N1 N1 0.012,True,1,1
6654,6541,,mnist,0.012,N46,MNIST_P78_N46,unsat,51.1387,2141.0,verinet,MNIST_P78_N46 N46 0.012,True,1,1
6655,6537,,mnist,0.012,N41,MNIST_P27_N41,unsat,138.5968,2137.0,verinet,MNIST_P27_N41 N41 0.012,True,1,1
6656,6535,,mnist,0.012,N2,MNIST_P48_N2,unsat,73.1337,2135.0,verinet,MNIST_P48_N2 N2 0.012,True,1,1
6657,6534,,mnist,0.012,N36,MNIST_P13_N36,unsat,50.2524,2134.0,verinet,MNIST_P13_N36 N36 0.012,True,1,1
