,Unnamed: 0,0,Dataset,Epsilon,Image,Network,Result,TotalTime,Unnamed: 0.1,Unnamed: 0.1.1,Verifier,instance,score,solved,solved_bool
1372,24037,,,0.012,59.0,fc2.onnx,unsat,0.006,359.0,,eran,59.0 fc2.onnx 0.012,1,1,True
1373,24036,,MNIST,0.012,59.0,fc2.onnx,sat,0.0521998405456543,936.0,59.0,bab,59.0 fc2.onnx 0.012,1,1,True
1384,23910,,,0.012,58.0,mnist_net_256x4.onnx,unsat,0.193,558.0,,eran,58.0 mnist_net_256x4.onnx 0.012,1,1,True
1397,23891,,,0.012,58.0,mnist_net_256x2.onnx,unsat,0.039,758.0,,eran,58.0 mnist_net_256x2.onnx 0.012,1,1,True
1398,23890,,MNIST,0.012,58.0,mnist_net_256x2.onnx,unsat,0.124934434890747,917.0,58.0,bab,58.0 mnist_net_256x2.onnx 0.012,1,1,True
1402,23911,,MNIST,0.012,58.0,mnist_net_256x4.onnx,unsat,0.1605217456817627,918.0,58.0,bab,58.0 mnist_net_256x4.onnx 0.012,1,1,True
1405,23932,,,0.012,58.0,mnist_net_256x6.onnx,unsat,0.447,258.0,,eran,58.0 mnist_net_256x6.onnx 0.012,1,1,True
1413,23933,,MNIST,0.012,58.0,mnist_net_256x6.onnx,unsat,0.2880699634552002,920.0,58.0,bab,58.0 mnist_net_256x6.onnx 0.012,1,1,True
1425,26309,,MNIST,0.012,63.0,mnist_5_100.onnx,unsat,0.1284120082855224,999.0,63.0,bab,63.0 mnist_5_100.onnx 0.012,1,1,True
1435,28603,,,0.012,68.0,mnist_net.onnx,unsat,0.065,68.0,,eran,68.0 mnist_net.onnx 0.012,1,1,True
1436,28602,,MNIST,0.012,68.0,mnist_net.onnx,unsat,0.1702315807342529,1062.0,68.0,bab,68.0 mnist_net.onnx 0.012,1,1,True
1452,28645,,MNIST,0.012,68.0,mnist_net_256x4.onnx,unsat,0.1540775299072265,1065.0,68.0,bab,68.0 mnist_net_256x4.onnx 0.012,1,1,True
1453,28644,,,0.012,68.0,mnist_net_256x4.onnx,unsat,0.174,568.0,,eran,68.0 mnist_net_256x4.onnx 0.012,1,1,True
1466,28625,,,0.012,68.0,mnist_net_256x2.onnx,unsat,0.038,768.0,,eran,68.0 mnist_net_256x2.onnx 0.012,1,1,True
1467,28624,,MNIST,0.012,68.0,mnist_net_256x2.onnx,unsat,0.1433055400848388,1064.0,68.0,bab,68.0 mnist_net_256x2.onnx 0.012,1,1,True
1470,28544,,MNIST,0.012,68.0,mnist_9_200.onnx,unsat,0.2501955032348633,1076.0,68.0,bab,68.0 mnist_9_200.onnx 0.012,1,1,True
1472,28543,,,0.012,68.0,mnist_9_200.onnx,unsat/sat,1.9099962711334229,368.0,368.0,abcrown,68.0 mnist_9_200.onnx 0.012,1,1,True
1477,28501,,MNIST,0.012,68.0,mnist_6_200.onnx,unsat,0.1839730739593505,1074.0,68.0,bab,68.0 mnist_6_200.onnx 0.012,1,1,True
1478,28500,,,0.012,68.0,mnist_6_200.onnx,unsat/sat,1.3190252780914309,168.0,168.0,abcrown,68.0 mnist_6_200.onnx 0.012,1,1,True
1491,28481,,,0.012,68.0,mnist_6_100.onnx,unsat/sat,1.276313543319702,68.0,68.0,abcrown,68.0 mnist_6_100.onnx 0.012,1,1,True
1508,28522,,MNIST,0.012,68.0,mnist_9_100.onnx,unsat,0.167335033416748,1075.0,68.0,bab,68.0 mnist_9_100.onnx 0.012,1,1,True
1509,28521,,,0.012,68.0,mnist_9_100.onnx,unsat/sat,1.809908390045166,268.0,268.0,abcrown,68.0 mnist_9_100.onnx 0.012,1,1,True
1523,28834,,MNIST,0.012,69.0,mnist_3_100.onnx,unsat,0.1057112216949462,1086.0,69.0,bab,69.0 mnist_3_100.onnx 0.012,1,1,True
1530,28772,,,0.012,69.0,fc2.onnx,unsat,0.01,369.0,,eran,69.0 fc2.onnx 0.012,1,1,True
1531,28771,,MNIST,0.012,69.0,fc2.onnx,sat,0.0596411228179931,1083.0,69.0,bab,69.0 fc2.onnx 0.012,1,1,True
1538,28856,,MNIST,0.012,69.0,mnist_3_50.onnx,unsat,0.0949673652648925,1087.0,69.0,bab,69.0 mnist_3_50.onnx 0.012,1,1,True
1547,28897,,MNIST,0.012,69.0,mnist_5_100.onnx,unsat,0.1277647018432617,1089.0,69.0,bab,69.0 mnist_5_100.onnx 0.012,1,1,True
1554,28875,,MNIST,0.012,69.0,mnist_4_1024.onnx,unsat,1.6788098812103271,1088.0,69.0,bab,69.0 mnist_4_1024.onnx 0.012,1,1,True
1571,28666,,MNIST,0.012,68.0,mnist_net_256x6.onnx,unsat,0.196826696395874,1067.0,68.0,bab,68.0 mnist_net_256x6.onnx 0.012,1,1,True
1573,28665,,,0.012,68.0,mnist_net_256x6.onnx,unsat,0.32,268.0,,eran,68.0 mnist_net_256x6.onnx 0.012,1,1,True
1588,28709,,,0.012,68.0,rsl18a_linf01.onnx,unsat,0.197,168.0,,eran,68.0 rsl18a_linf01.onnx 0.012,1,1,True
1589,28708,,MNIST,0.012,68.0,rsl18a_linf01.onnx,unsat,0.1196811199188232,1077.0,68.0,bab,68.0 rsl18a_linf01.onnx 0.012,1,1,True
1594,28686,,,0.012,68.0,mnist_nn.onnx,unsat,0.276,868.0,,eran,68.0 mnist_nn.onnx 0.012,1,1,True
1602,28687,,MNIST,0.012,68.0,mnist_nn.onnx,sat,1.1319334506988523,1068.0,68.0,bab,68.0 mnist_nn.onnx 0.012,1,1,True
1603,28480,,MNIST,0.012,68.0,mnist_6_100.onnx,unsat,0.138808012008667,1073.0,68.0,bab,68.0 mnist_6_100.onnx 0.012,1,1,True
1617,28166,,MNIST,0.012,67.0,mnist_net.onnx,unsat,0.17250657081604,1048.0,67.0,bab,67.0 mnist_net.onnx 0.012,1,1,True
1618,28165,,,0.012,67.0,mnist_net.onnx,unsat,0.074,67.0,,eran,67.0 mnist_net.onnx 0.012,1,1,True
1628,28185,,,0.012,67.0,mnist_net_256x2.onnx,unsat,0.039,767.0,,eran,67.0 mnist_net_256x2.onnx 0.012,1,1,True
1634,28208,,,0.012,67.0,mnist_net_256x4.onnx,unsat,0.229,567.0,,eran,67.0 mnist_net_256x4.onnx 0.012,1,1,True
1635,28207,,MNIST,0.012,67.0,mnist_net_256x4.onnx,unsat,0.1826725006103516,1050.0,67.0,bab,67.0 mnist_net_256x4.onnx 0.012,1,1,True
1639,28186,,MNIST,0.012,67.0,mnist_net_256x2.onnx,unsat,0.1429002285003662,1049.0,67.0,bab,67.0 mnist_net_256x2.onnx 0.012,1,1,True
1657,28064,,MNIST,0.012,67.0,mnist_6_200.onnx,unsat,0.1901476383209228,1058.0,67.0,bab,67.0 mnist_6_200.onnx 0.012,1,1,True
1658,28062,,,0.012,67.0,mnist_6_200.onnx,unsat/sat,1.321523666381836,167.0,167.0,abcrown,67.0 mnist_6_200.onnx 0.012,1,1,True
1687,28084,,MNIST,0.012,67.0,mnist_9_100.onnx,unsat,0.1747341156005859,1059.0,67.0,bab,67.0 mnist_9_100.onnx 0.012,1,1,True
1688,28083,,,0.012,67.0,mnist_9_100.onnx,unsat/sat,1.822633981704712,267.0,267.0,abcrown,67.0 mnist_9_100.onnx 0.012,1,1,True
1697,28418,,MNIST,0.012,68.0,mnist_3_50.onnx,unsat,0.1047189235687256,1070.0,68.0,bab,68.0 mnist_3_50.onnx 0.012,1,1,True
1704,28395,,MNIST,0.012,68.0,mnist_3_100.onnx,unsat,0.0923588275909423,1069.0,68.0,bab,68.0 mnist_3_100.onnx 0.012,1,1,True
1711,28333,,,0.012,68.0,fc2.onnx,unsat,0.006,368.0,,eran,68.0 fc2.onnx 0.012,1,1,True
1712,28332,,MNIST,0.012,68.0,fc2.onnx,sat,0.053621768951416,1066.0,68.0,bab,68.0 fc2.onnx 0.012,1,1,True
1727,28460,,MNIST,0.012,68.0,mnist_5_100.onnx,unsat,0.1227595806121826,1072.0,68.0,bab,68.0 mnist_5_100.onnx 0.012,1,1,True
1735,28438,,MNIST,0.012,68.0,mnist_4_1024.onnx,unsat,0.5223824977874756,1071.0,68.0,bab,68.0 mnist_4_1024.onnx 0.012,1,1,True
1750,28250,,MNIST,0.012,67.0,mnist_nn.onnx,unsat,0.1221508979797363,1053.0,67.0,bab,67.0 mnist_nn.onnx 0.012,1,1,True
1753,28228,,,0.012,67.0,mnist_net_256x6.onnx,unsat,0.446,267.0,,eran,67.0 mnist_net_256x6.onnx 0.012,1,1,True
1754,28227,,MNIST,0.012,67.0,mnist_net_256x6.onnx,unsat,0.2643439769744873,1052.0,67.0,bab,67.0 mnist_net_256x6.onnx 0.012,1,1,True
1759,28248,,,0.012,67.0,mnist_nn.onnx,unsat,0.353,867.0,,eran,67.0 mnist_nn.onnx 0.012,1,1,True
1769,28271,,,0.012,67.0,rsl18a_linf01.onnx,unsat,0.23,167.0,,eran,67.0 rsl18a_linf01.onnx 0.012,1,1,True
1770,28270,,MNIST,0.012,67.0,rsl18a_linf01.onnx,unsat,0.1177806854248046,1060.0,67.0,bab,67.0 rsl18a_linf01.onnx 0.012,1,1,True
1796,29468,,,0.012,7.0,mnist_net.onnx,unsat,0.103,7.0,,eran,7.0 mnist_net.onnx 0.012,1,1,True
1797,29467,,MNIST,0.012,7.0,mnist_net.onnx,unsat,0.1707382202148437,110.0,7.0,bab,7.0 mnist_net.onnx 0.012,1,1,True
1805,29488,,,0.012,7.0,mnist_net_256x2.onnx,unsat,0.052,707.0,,eran,7.0 mnist_net_256x2.onnx 0.012,1,1,True
1806,29489,,MNIST,0.012,7.0,mnist_net_256x2.onnx,unsat,0.1197831630706787,111.0,7.0,bab,7.0 mnist_net_256x2.onnx 0.012,1,1,True
1813,29510,,MNIST,0.012,7.0,mnist_net_256x4.onnx,unsat,0.2138915061950684,112.0,7.0,bab,7.0 mnist_net_256x4.onnx 0.012,1,1,True
1814,29508,,,0.012,7.0,mnist_net_256x4.onnx,unsat,0.234,507.0,,eran,7.0 mnist_net_256x4.onnx 0.012,1,1,True
1843,29345,,,0.012,7.0,mnist_6_100.onnx,unsat/sat,1.3009226322174072,7.0,7.0,abcrown,7.0 mnist_6_100.onnx 0.012,1,1,True
1844,29344,,MNIST,0.012,7.0,mnist_6_100.onnx,unsat,1.428657054901123,119.0,7.0,bab,7.0 mnist_6_100.onnx 0.012,1,1,True
1854,29406,,,0.012,7.0,mnist_9_200.onnx,unsat/sat,3600.0,307.0,307.0,abcrown,7.0 mnist_9_200.onnx 0.012,1,1,True
1876,29720,,MNIST,0.012,70.0,mnist_3_50.onnx,unsat,0.0883820056915283,1104.0,70.0,bab,70.0 mnist_3_50.onnx 0.012,1,1,True
1883,29699,,MNIST,0.012,70.0,mnist_3_100.onnx,unsat,0.1021335124969482,1103.0,70.0,bab,70.0 mnist_3_100.onnx 0.012,1,1,True
1890,29635,,MNIST,0.012,70.0,fc2.onnx,sat,0.0529191493988037,1100.0,70.0,bab,70.0 fc2.onnx 0.012,1,1,True
1891,29634,,,0.012,70.0,fc2.onnx,unsat,0.006,370.0,,eran,70.0 fc2.onnx 0.012,1,1,True
1907,29762,,MNIST,0.012,70.0,mnist_5_100.onnx,unsat,0.1360814571380615,1106.0,70.0,bab,70.0 mnist_5_100.onnx 0.012,1,1,True
1914,29741,,MNIST,0.012,70.0,mnist_4_1024.onnx,unsat,0.5284016132354736,1105.0,70.0,bab,70.0 mnist_4_1024.onnx 0.012,1,1,True
1919,29550,,,0.012,7.0,mnist_nn.onnx,unsat,0.499,807.0,,eran,7.0 mnist_nn.onnx 0.012,1,1,True
1932,29530,,MNIST,0.012,7.0,mnist_net_256x6.onnx,unsat,0.2102444171905517,114.0,7.0,bab,7.0 mnist_net_256x6.onnx 0.012,1,1,True
1933,29529,,,0.012,7.0,mnist_net_256x6.onnx,unsat,0.429,207.0,,eran,7.0 mnist_net_256x6.onnx 0.012,1,1,True
1937,29551,,MNIST,0.012,7.0,mnist_nn.onnx,unsat,0.1291451454162597,115.0,7.0,bab,7.0 mnist_nn.onnx 0.012,1,1,True
1940,29571,,,0.012,7.0,rsl18a_linf01.onnx,unsat,0.352,107.0,,eran,7.0 rsl18a_linf01.onnx 0.012,1,1,True
1948,29573,,MNIST,0.012,7.0,rsl18a_linf01.onnx,unsat,0.1216049194335937,120.0,7.0,bab,7.0 rsl18a_linf01.onnx 0.012,1,1,True
1962,29082,,,0.012,69.0,mnist_net_256x4.onnx,unsat,0.235,569.0,,eran,69.0 mnist_net_256x4.onnx 0.012,1,1,True
1966,29041,,,0.012,69.0,mnist_net.onnx,unsat,0.057,69.0,,eran,69.0 mnist_net.onnx 0.012,1,1,True
1967,29040,,MNIST,0.012,69.0,mnist_net.onnx,unsat,0.1690659523010254,1079.0,69.0,bab,69.0 mnist_net.onnx 0.012,1,1,True
1980,28982,,,0.012,69.0,mnist_9_200.onnx,unsat/sat,1.887794733047485,369.0,369.0,abcrown,69.0 mnist_9_200.onnx 0.012,1,1,True
1981,28981,,MNIST,0.012,69.0,mnist_9_200.onnx,unsat,0.274397611618042,1093.0,69.0,bab,69.0 mnist_9_200.onnx 0.012,1,1,True
1997,29063,,MNIST,0.012,69.0,mnist_net_256x2.onnx,unsat,0.1226232051849365,1081.0,69.0,bab,69.0 mnist_net_256x2.onnx 0.012,1,1,True
1998,29061,,,0.012,69.0,mnist_net_256x2.onnx,unsat,0.034,769.0,,eran,69.0 mnist_net_256x2.onnx 0.012,1,1,True
2008,28940,,MNIST,0.012,69.0,mnist_6_200.onnx,unsat,0.2034993171691894,1091.0,69.0,bab,69.0 mnist_6_200.onnx 0.012,1,1,True
2009,28938,,,0.012,69.0,mnist_6_200.onnx,unsat/sat,1.3193020820617676,169.0,169.0,abcrown,69.0 mnist_6_200.onnx 0.012,1,1,True
2022,28919,,,0.012,69.0,mnist_6_100.onnx,unsat/sat,1.2761046886444092,69.0,69.0,abcrown,69.0 mnist_6_100.onnx 0.012,1,1,True
2023,28918,,MNIST,0.012,69.0,mnist_6_100.onnx,unsat,0.1270415782928466,1090.0,69.0,bab,69.0 mnist_6_100.onnx 0.012,1,1,True
2029,28960,,MNIST,0.012,69.0,mnist_9_100.onnx,unsat,0.1865878105163574,1092.0,69.0,bab,69.0 mnist_9_100.onnx 0.012,1,1,True
2038,28959,,,0.012,69.0,mnist_9_100.onnx,unsat/sat,1.806366205215454,269.0,269.0,abcrown,69.0 mnist_9_100.onnx 0.012,1,1,True
2049,29083,,MNIST,0.012,69.0,mnist_net_256x4.onnx,unsat,0.1554341316223144,1082.0,69.0,bab,69.0 mnist_net_256x4.onnx 0.012,1,1,True
2053,29270,,MNIST,0.012,7.0,mnist_3_100.onnx,unsat,2.7934484481811523,116.0,7.0,bab,7.0 mnist_3_100.onnx 0.012,1,1,True
2060,29206,,MNIST,0.012,7.0,fc2.onnx,sat,0.0563247203826904,113.0,7.0,bab,7.0 fc2.onnx 0.012,1,1,True
2061,29205,,,0.012,7.0,fc2.onnx,unsat,0.011,307.0,,eran,7.0 fc2.onnx 0.012,1,1,True
2080,29324,,MNIST,0.012,7.0,mnist_5_100.onnx,unsat,0.1370575428009033,118.0,7.0,bab,7.0 mnist_5_100.onnx 0.012,1,1,True
2091,29291,,MNIST,0.012,7.0,mnist_3_50.onnx,unsat,0.0963871479034423,117.0,7.0,bab,7.0 mnist_3_50.onnx 0.012,1,1,True
2102,29105,,,0.012,69.0,mnist_net_256x6.onnx,unsat,0.403,269.0,,eran,69.0 mnist_net_256x6.onnx 0.012,1,1,True
2103,29103,,MNIST,0.012,69.0,mnist_net_256x6.onnx,unsat,0.2507781982421875,1084.0,69.0,bab,69.0 mnist_net_256x6.onnx 0.012,1,1,True
2117,29147,,MNIST,0.012,69.0,rsl18a_linf01.onnx,unsat,0.1132996082305908,1094.0,69.0,bab,69.0 rsl18a_linf01.onnx 0.012,1,1,True
2119,29145,,,0.012,69.0,rsl18a_linf01.onnx,unsat,0.16,169.0,,eran,69.0 rsl18a_linf01.onnx 0.012,1,1,True
2132,29125,,MNIST,0.012,69.0,mnist_nn.onnx,unsat,0.1435804367065429,1085.0,69.0,bab,69.0 mnist_nn.onnx 0.012,1,1,True
2133,29124,,,0.012,69.0,mnist_nn.onnx,unsat,0.267,869.0,,eran,69.0 mnist_nn.onnx 0.012,1,1,True
2138,28042,,MNIST,0.012,67.0,mnist_6_100.onnx,unsat,0.1228735446929931,1057.0,67.0,bab,67.0 mnist_6_100.onnx 0.012,1,1,True
2139,28041,,,0.012,67.0,mnist_6_100.onnx,unsat/sat,1.2788293361663818,67.0,67.0,abcrown,67.0 mnist_6_100.onnx 0.012,1,1,True
2150,26831,,,0.012,64.0,mnist_9_200.onnx,unsat/sat,2.767423629760742,364.0,364.0,abcrown,64.0 mnist_9_200.onnx 0.012,1,1,True
2151,26829,,MNIST,0.012,64.0,mnist_9_200.onnx,unsat,1.5298631191253662,1019.0,64.0,bab,64.0 mnist_9_200.onnx 0.012,1,1,True
2167,26911,,,0.012,64.0,mnist_net_256x2.onnx,unsat,0.037,764.0,,eran,64.0 mnist_net_256x2.onnx 0.012,1,1,True
2168,26910,,MNIST,0.012,64.0,mnist_net_256x2.onnx,unsat,0.1454253196716308,1008.0,64.0,bab,64.0 mnist_net_256x2.onnx 0.012,1,1,True
2173,26890,,,0.012,64.0,mnist_net.onnx,unsat,0.079,64.0,,eran,64.0 mnist_net.onnx 0.012,1,1,True
2181,26891,,MNIST,0.012,64.0,mnist_net.onnx,unsat,0.1719183921813964,1006.0,64.0,bab,64.0 mnist_net.onnx 0.012,1,1,True
2190,26768,,,0.012,64.0,mnist_6_100.onnx,unsat/sat,1.291100263595581,64.0,64.0,abcrown,64.0 mnist_6_100.onnx 0.012,1,1,True
2191,26767,,MNIST,0.012,64.0,mnist_6_100.onnx,unsat,0.1347734928131103,1017.0,64.0,bab,64.0 mnist_6_100.onnx 0.012,1,1,True
2208,26810,,,0.012,64.0,mnist_9_100.onnx,unsat/sat,1.8255035877227783,264.0,264.0,abcrown,64.0 mnist_9_100.onnx 0.012,1,1,True
2209,26809,,MNIST,0.012,64.0,mnist_9_100.onnx,unsat,0.1575937271118164,1018.0,64.0,bab,64.0 mnist_9_100.onnx 0.012,1,1,True
2230,27047,,,0.012,65.0,fc2.onnx,unsat,0.006,365.0,,eran,65.0 fc2.onnx 0.012,1,1,True
2231,27045,,MNIST,0.012,65.0,fc2.onnx,sat,0.0537376403808593,1025.0,65.0,bab,65.0 fc2.onnx 0.012,1,1,True
2244,26995,,MNIST,0.012,64.0,rsl18a_linf01.onnx,unsat,0.1173193454742431,1020.0,64.0,bab,64.0 rsl18a_linf01.onnx 0.012,1,1,True
2245,26994,,,0.012,64.0,rsl18a_linf01.onnx,unsat,0.298,164.0,,eran,64.0 rsl18a_linf01.onnx 0.012,1,1,True
2252,27129,,MNIST,0.012,65.0,mnist_3_50.onnx,sat,1.0837440490722656,1029.0,65.0,bab,65.0 mnist_3_50.onnx 0.012,1,1,True
2268,27108,,MNIST,0.012,65.0,mnist_3_100.onnx,unsat,1.66886568069458,1028.0,65.0,bab,65.0 mnist_3_100.onnx 0.012,1,1,True
2284,26952,,,0.012,64.0,mnist_net_256x6.onnx,unsat,0.431,264.0,,eran,64.0 mnist_net_256x6.onnx 0.012,1,1,True
2286,26933,,MNIST,0.012,64.0,mnist_net_256x4.onnx,unsat,0.2550411224365234,1009.0,64.0,bab,64.0 mnist_net_256x4.onnx 0.012,1,1,True
2287,26932,,,0.012,64.0,mnist_net_256x4.onnx,unsat,0.208,564.0,,eran,64.0 mnist_net_256x4.onnx 0.012,1,1,True
2294,26953,,MNIST,0.012,64.0,mnist_net_256x6.onnx,unsat,0.1933121681213379,1011.0,64.0,bab,64.0 mnist_net_256x6.onnx 0.012,1,1,True
2302,26975,,,0.012,64.0,mnist_nn.onnx,sat,4.557,864.0,,eran,64.0 mnist_nn.onnx 0.012,1,1,True
2303,26974,,MNIST,0.012,64.0,mnist_nn.onnx,sat,1.194998264312744,1012.0,64.0,bab,64.0 mnist_nn.onnx 0.012,1,1,True
2315,26745,,MNIST,0.012,64.0,mnist_5_100.onnx,unsat,0.1452240943908691,1016.0,64.0,bab,64.0 mnist_5_100.onnx 0.012,1,1,True
2330,26393,,MNIST,0.012,63.0,mnist_9_200.onnx,unsat,1.872787952423096,1003.0,63.0,bab,63.0 mnist_9_200.onnx 0.012,1,1,True
2331,26391,,,0.012,63.0,mnist_9_200.onnx,unsat/sat,1.996635913848877,363.0,363.0,abcrown,63.0 mnist_9_200.onnx 0.012,1,1,True
2339,26451,,,0.012,63.0,mnist_net.onnx,sat,1.487,63.0,,eran,63.0 mnist_net.onnx 0.012,1,1,True
2340,26452,,MNIST,0.012,63.0,mnist_net.onnx,sat,1.1717970371246338,989.0,63.0,bab,63.0 mnist_net.onnx 0.012,1,1,True
2347,26474,,MNIST,0.012,63.0,mnist_net_256x2.onnx,unsat,0.116523265838623,991.0,63.0,bab,63.0 mnist_net_256x2.onnx 0.012,1,1,True
2348,26472,,,0.012,63.0,mnist_net_256x2.onnx,unsat,0.046,763.0,,eran,63.0 mnist_net_256x2.onnx 0.012,1,1,True
2370,26330,,MNIST,0.012,63.0,mnist_6_100.onnx,unsat,1.3563456535339355,1000.0,63.0,bab,63.0 mnist_6_100.onnx 0.012,1,1,True
2371,26328,,,0.012,63.0,mnist_6_100.onnx,unsat/sat,3.306435823440552,63.0,63.0,abcrown,63.0 mnist_6_100.onnx 0.012,1,1,True
2388,26372,,,0.012,63.0,mnist_9_100.onnx,unsat/sat,0.0122570991516113,263.0,263.0,abcrown,63.0 mnist_9_100.onnx 0.012,1,1,True
2389,26371,,MNIST,0.012,63.0,mnist_9_100.onnx,sat,1.2608957290649414,1002.0,63.0,bab,63.0 mnist_9_100.onnx 0.012,1,1,True
2402,26351,,,0.012,63.0,mnist_6_200.onnx,unsat/sat,0.0110895633697509,163.0,163.0,abcrown,63.0 mnist_6_200.onnx 0.012,1,1,True
2403,26350,,MNIST,0.012,63.0,mnist_6_200.onnx,sat,1.3520584106445312,1001.0,63.0,bab,63.0 mnist_6_200.onnx 0.012,1,1,True
2410,26621,,,0.012,64.0,fc2.onnx,sat,0.131,364.0,,eran,64.0 fc2.onnx 0.012,1,1,True
2411,26620,,MNIST,0.012,64.0,fc2.onnx,sat,1.0573875904083252,1010.0,64.0,bab,64.0 fc2.onnx 0.012,1,1,True
2424,26558,,,0.012,63.0,rsl18a_linf01.onnx,unsat,0.215,163.0,,eran,63.0 rsl18a_linf01.onnx 0.012,1,1,True
2425,26557,,MNIST,0.012,63.0,rsl18a_linf01.onnx,unsat,0.1165001392364502,1004.0,63.0,bab,63.0 rsl18a_linf01.onnx 0.012,1,1,True
2434,26724,,MNIST,0.012,64.0,mnist_4_1024.onnx,unsat,0.5209355354309082,1015.0,64.0,bab,64.0 mnist_4_1024.onnx 0.012,1,1,True
2441,26705,,MNIST,0.012,64.0,mnist_3_50.onnx,unsat,0.1212575435638427,1014.0,64.0,bab,64.0 mnist_3_50.onnx 0.012,1,1,True
2448,26684,,MNIST,0.012,64.0,mnist_3_100.onnx,unsat,0.101806640625,1013.0,64.0,bab,64.0 mnist_3_100.onnx 0.012,1,1,True
2453,26515,,,0.012,63.0,mnist_net_256x6.onnx,unsat,0.166,263.0,,eran,63.0 mnist_net_256x6.onnx 0.012,1,1,True
2466,26495,,MNIST,0.012,63.0,mnist_net_256x4.onnx,unsat,0.184969425201416,992.0,63.0,bab,63.0 mnist_net_256x4.onnx 0.012,1,1,True
2467,26493,,,0.012,63.0,mnist_net_256x4.onnx,unsat,0.202,563.0,,eran,63.0 mnist_net_256x4.onnx 0.012,1,1,True
2471,26516,,MNIST,0.012,63.0,mnist_net_256x6.onnx,sat,1.2448863983154297,994.0,63.0,bab,63.0 mnist_net_256x6.onnx 0.012,1,1,True
2474,26536,,MNIST,0.012,63.0,mnist_nn.onnx,sat,1.1425886154174805,995.0,63.0,bab,63.0 mnist_nn.onnx 0.012,1,1,True
2482,26537,,,0.012,63.0,mnist_nn.onnx,unsat,0.233,863.0,,eran,63.0 mnist_nn.onnx 0.012,1,1,True
2494,27162,,MNIST,0.012,65.0,mnist_5_100.onnx,unsat,0.1244688034057617,1030.0,65.0,bab,65.0 mnist_5_100.onnx 0.012,1,1,True
2508,27733,,MNIST,0.012,66.0,mnist_net.onnx,unsat,0.180922269821167,1034.0,66.0,bab,66.0 mnist_net.onnx 0.012,1,1,True
2509,27732,,,0.012,66.0,mnist_net.onnx,unsat,0.074,66.0,,eran,66.0 mnist_net.onnx 0.012,1,1,True
2517,27754,,,0.012,66.0,mnist_net_256x2.onnx,unsat,0.034,766.0,,eran,66.0 mnist_net_256x2.onnx 0.012,1,1,True
2518,27755,,MNIST,0.012,66.0,mnist_net_256x2.onnx,unsat,0.1409885883331298,1036.0,66.0,bab,66.0 mnist_net_256x2.onnx 0.012,1,1,True
2525,27775,,MNIST,0.012,66.0,mnist_net_256x4.onnx,unsat,0.2103183269500732,1037.0,66.0,bab,66.0 mnist_net_256x4.onnx 0.012,1,1,True
2526,27774,,,0.012,66.0,mnist_net_256x4.onnx,unsat,0.234,566.0,,eran,66.0 mnist_net_256x4.onnx 0.012,1,1,True
2548,27632,,,0.012,66.0,mnist_6_200.onnx,unsat/sat,183.2648720741272,166.0,166.0,abcrown,66.0 mnist_6_200.onnx 0.012,1,1,True
2578,27652,,MNIST,0.012,66.0,mnist_9_100.onnx,unsat,0.1769828796386718,1045.0,66.0,bab,66.0 mnist_9_100.onnx 0.012,1,1,True
2579,27651,,,0.012,66.0,mnist_9_100.onnx,unsat/sat,1.823920965194702,266.0,266.0,abcrown,66.0 mnist_9_100.onnx 0.012,1,1,True
2584,27611,,MNIST,0.012,66.0,mnist_6_100.onnx,sat,1.137331247329712,1044.0,66.0,bab,66.0 mnist_6_100.onnx 0.012,1,1,True
2588,27981,,MNIST,0.012,67.0,mnist_3_50.onnx,unsat,0.1007523536682128,1055.0,67.0,bab,67.0 mnist_3_50.onnx 0.012,1,1,True
2595,27960,,MNIST,0.012,67.0,mnist_3_100.onnx,unsat,0.0966479778289794,1054.0,67.0,bab,67.0 mnist_3_100.onnx 0.012,1,1,True
2602,27898,,MNIST,0.012,67.0,fc2.onnx,sat,0.0548398494720459,1051.0,67.0,bab,67.0 fc2.onnx 0.012,1,1,True
2603,27897,,,0.012,67.0,fc2.onnx,unsat,0.01,367.0,,eran,67.0 fc2.onnx 0.012,1,1,True
2620,28020,,MNIST,0.012,67.0,mnist_5_100.onnx,unsat,0.1305408477783203,1056.0,67.0,bab,67.0 mnist_5_100.onnx 0.012,1,1,True
2631,27816,,MNIST,0.012,66.0,mnist_nn.onnx,sat,1.1244444847106934,1040.0,66.0,bab,66.0 mnist_nn.onnx 0.012,1,1,True
2644,27796,,MNIST,0.012,66.0,mnist_net_256x6.onnx,unsat,0.1953554153442382,1039.0,66.0,bab,66.0 mnist_net_256x6.onnx 0.012,1,1,True
2645,27795,,,0.012,66.0,mnist_net_256x6.onnx,unsat,0.425,266.0,,eran,66.0 mnist_net_256x6.onnx 0.012,1,1,True
2649,27818,,,0.012,66.0,mnist_nn.onnx,sat,3.917,866.0,,eran,66.0 mnist_nn.onnx 0.012,1,1,True
2652,27838,,MNIST,0.012,66.0,rsl18a_linf01.onnx,unsat,0.1207053661346435,1046.0,66.0,bab,66.0 rsl18a_linf01.onnx 0.012,1,1,True
2660,27839,,,0.012,66.0,rsl18a_linf01.onnx,unsat,0.261,166.0,,eran,66.0 rsl18a_linf01.onnx 0.012,1,1,True
2672,27609,,,0.012,66.0,mnist_6_100.onnx,unsat/sat,0.0101335048675537,66.0,66.0,abcrown,66.0 mnist_6_100.onnx 0.012,1,1,True
