,Unnamed: 0,0,Dataset,Epsilon,Network,Image,Result,TotalTime,Unnamed: 0.1,Verifier,instance,solved_bool,solved,score
212,6045,,mnist,0.012,N19,MNIST_P3_N19,unsat,59.007,1645.0,verinet,MNIST_P3_N19 N19 0.012,True,1,1
213,6043,,mnist,0.012,N19,MNIST_P85_N19,unsat,58.5704,1643.0,verinet,MNIST_P85_N19 N19 0.012,True,1,1
214,6042,,mnist,0.012,N12,MNIST_P51_N12,unsat,68.3383,1642.0,verinet,MNIST_P51_N12 N12 0.012,True,1,1
215,4971,,mnist,0.012,N21,MNIST_P87_N21,unsat,51.6821,571.0,verinet,MNIST_P87_N21 N21 0.012,True,1,1
216,4962,,mnist,0.012,N12,MNIST_P84_N12,unsat,58.4962,562.0,verinet,MNIST_P84_N12 N12 0.012,True,1,1
217,6703,,mnist,0.012,N22,MNIST_P73_N22,unsat,58.8011,2303.0,verinet,MNIST_P73_N22 N22 0.012,True,1,1
231,4961,,mnist,0.012,N33,MNIST_P81_N33,unsat,58.2731,561.0,verinet,MNIST_P81_N33 N33 0.012,True,1,1
327,4789,,mnist,0.012,N21,MNIST_P9_N21,unsat,49.5365,389.0,verinet,MNIST_P9_N21 N21 0.012,True,1,1
328,4753,,mnist,0.012,N33,MNIST_P85_N33,unsat,57.6589,353.0,verinet,MNIST_P85_N33 N33 0.012,True,1,1
329,4737,,mnist,0.012,N12,MNIST_P0_N12,unsat,64.0647,337.0,verinet,MNIST_P0_N12 N12 0.012,True,1,1
330,4732,,mnist,0.012,N19,MNIST_P24_N19,unsat,54.8354,332.0,verinet,MNIST_P24_N19 N19 0.012,True,1,1
331,4729,,mnist,0.012,N19,MNIST_P88_N19,unsat,54.0222,329.0,verinet,MNIST_P88_N19 N19 0.012,True,1,1
332,4723,,mnist,0.012,N4,MNIST_P61_N4,unsat,52.3041,323.0,verinet,MNIST_P61_N4 N4 0.012,True,1,1
333,4719,,mnist,0.012,N12,MNIST_P72_N12,unsat,59.886,319.0,verinet,MNIST_P72_N12 N12 0.012,True,1,1
334,4718,,mnist,0.012,N22,MNIST_P94_N22,unsat,58.6569,318.0,verinet,MNIST_P94_N22 N22 0.012,True,1,1
335,4716,,mnist,0.012,N19,MNIST_P83_N19,unsat,50.793,316.0,verinet,MNIST_P83_N19 N19 0.012,True,1,1
336,4713,,mnist,0.012,N19,MNIST_P36_N19,unsat,49.5625,313.0,verinet,MNIST_P36_N19 N19 0.012,True,1,1
337,4707,,mnist,0.012,N21,MNIST_P73_N21,unsat,50.8168,307.0,verinet,MNIST_P73_N21 N21 0.012,True,1,1
338,4692,,mnist,0.012,N4,MNIST_P70_N4,unsat,50.2566,292.0,verinet,MNIST_P70_N4 N4 0.012,True,1,1
339,4683,,mnist,0.012,N12,MNIST_P50_N12,unsat,60.1586,283.0,verinet,MNIST_P50_N12 N12 0.012,True,1,1
340,4673,,mnist,0.012,N12,MNIST_P37_N12,unsat,59.4147,273.0,verinet,MNIST_P37_N12 N12 0.012,True,1,1
341,4667,,mnist,0.012,N33,MNIST_P7_N33,unsat,59.8311,267.0,verinet,MNIST_P7_N33 N33 0.012,True,1,1
342,4656,,mnist,0.012,N19,MNIST_P91_N19,unsat,48.5702,256.0,verinet,MNIST_P91_N19 N19 0.012,True,1,1
343,4655,,mnist,0.012,N22,MNIST_P79_N22,unsat,59.8263,255.0,verinet,MNIST_P79_N22 N22 0.012,True,1,1
344,4643,,mnist,0.012,N33,MNIST_P91_N33,unsat,58.8741,243.0,verinet,MNIST_P91_N33 N33 0.012,True,1,1
345,4628,,mnist,0.012,N19,MNIST_P48_N19,unsat,50.0748,228.0,verinet,MNIST_P48_N19 N19 0.012,True,1,1
346,4622,,mnist,0.012,N22,MNIST_P90_N22,unsat,59.6203,222.0,verinet,MNIST_P90_N22 N22 0.012,True,1,1
347,4612,,mnist,0.012,N12,MNIST_P82_N12,unsat,60.8224,212.0,verinet,MNIST_P82_N12 N12 0.012,True,1,1
348,4607,,mnist,0.012,N12,MNIST_P21_N12,unsat,59.4895,207.0,verinet,MNIST_P21_N12 N12 0.012,True,1,1
349,4604,,mnist,0.012,N4,MNIST_P20_N4,unsat,52.9132,204.0,verinet,MNIST_P20_N4 N4 0.012,True,1,1
350,4602,,mnist,0.012,N12,MNIST_P88_N12,unsat,60.9813,202.0,verinet,MNIST_P88_N12 N12 0.012,True,1,1
351,4788,,mnist,0.012,N4,MNIST_P97_N4,unsat,50.0345,388.0,verinet,MNIST_P97_N4 N4 0.012,True,1,1
352,4791,,mnist,0.012,N22,MNIST_P6_N22,unsat,57.6705,391.0,verinet,MNIST_P6_N22 N22 0.012,True,1,1
353,4587,,mnist,0.012,N33,MNIST_P69_N33,unsat,59.9488,187.0,verinet,MNIST_P69_N33 N33 0.012,True,1,1
354,4798,,mnist,0.012,N19,MNIST_P41_N19,unsat,49.6466,398.0,verinet,MNIST_P41_N19 N19 0.012,True,1,1
355,4951,,mnist,0.012,N33,MNIST_P15_N33,unsat,59.6484,551.0,verinet,MNIST_P15_N33 N33 0.012,True,1,1
356,4944,,mnist,0.012,N19,MNIST_P0_N19,unsat,49.4987,544.0,verinet,MNIST_P0_N19 N19 0.012,True,1,1
357,4940,,mnist,0.012,N21,MNIST_P18_N21,unsat,50.7404,540.0,verinet,MNIST_P18_N21 N21 0.012,True,1,1
