,Unnamed: 0,0,Dataset,Epsilon,Network,Image,Result,TotalTime,Unnamed: 0.1,Verifier,instance,solved_bool,solved,score
1472,9721,,cifar,0.012,N42,CIFAR_P7_N42,sat,538.5451,1321.0,babsb,CIFAR_P7_N42 N42 0.012,True,1,1
1477,9574,,cifar,0.012,N13,CIFAR_P9_N13,sat,1568.3252,1174.0,babsb,CIFAR_P9_N13 N13 0.012,True,1,1
1481,9591,,cifar,0.012,N32,CIFAR_P68_N32,sat,1569.3094,1191.0,babsb,CIFAR_P68_N32 N32 0.012,True,1,1
1495,9504,,cifar,0.012,N17,CIFAR_P51_N17,sat,538.5232,1104.0,babsb,CIFAR_P51_N17 N17 0.012,True,1,1
1496,9508,,cifar,0.012,N17,CIFAR_P89_N17,sat,564.2003,1108.0,babsb,CIFAR_P89_N17 N17 0.012,True,1,1
1499,9514,,cifar,0.012,N17,CIFAR_P68_N17,sat,575.0099,1114.0,babsb,CIFAR_P68_N17 N17 0.012,True,1,1
1505,9538,,cifar,0.012,N34,CIFAR_P73_N34,sat,2126.8176,1138.0,babsb,CIFAR_P73_N34 N34 0.012,True,1,1
1510,9608,,cifar,0.012,N32,CIFAR_P30_N32,sat,1415.3107,1208.0,babsb,CIFAR_P30_N32 N32 0.012,True,1,1
1511,9612,,cifar,0.012,N18,CIFAR_P23_N18,sat,2285.0583,1212.0,babsb,CIFAR_P23_N18 N18 0.012,True,1,1
1512,9670,,cifar,0.012,N13,CIFAR_P74_N13,sat,1535.0294,1270.0,babsb,CIFAR_P74_N13 N13 0.012,True,1,1
1518,9693,,cifar,0.012,N32,CIFAR_P69_N32,sat,1450.8495,1293.0,babsb,CIFAR_P69_N32 N32 0.012,True,1,1
1523,9706,,cifar,0.012,N34,CIFAR_P6_N34,sat,2313.9096,1306.0,babsb,CIFAR_P6_N34 N34 0.012,True,1,1
1524,9707,,cifar,0.012,N42,CIFAR_P56_N42,sat,574.1629,1307.0,babsb,CIFAR_P56_N42 N42 0.012,True,1,1
1527,9714,,cifar,0.012,N34,CIFAR_P37_N34,sat,2354.9137,1314.0,babsb,CIFAR_P37_N34 N34 0.012,True,1,1
1538,9638,,cifar,0.012,N42,CIFAR_P89_N42,sat,569.7452,1238.0,babsb,CIFAR_P89_N42 N42 0.012,True,1,1
1540,9641,,cifar,0.012,N18,CIFAR_P76_N18,sat,2240.0712,1241.0,babsb,CIFAR_P76_N18 N18 0.012,True,1,1
1544,9655,,cifar,0.012,N32,CIFAR_P55_N32,sat,1594.0091,1255.0,babsb,CIFAR_P55_N32 N32 0.012,True,1,1
1559,8636,,cifar,0.012,N32,CIFAR_P16_N32,sat,1566.397,236.0,babsb,CIFAR_P16_N32 N32 0.012,True,1,1
1563,8611,,cifar,0.012,N34,CIFAR_P18_N34,sat,2571.0737,211.0,babsb,CIFAR_P18_N34 N34 0.012,True,1,1
1581,8554,,cifar,0.012,N13,CIFAR_P81_N13,sat,1487.5599,154.0,babsb,CIFAR_P81_N13 N13 0.012,True,1,1
1593,8692,,cifar,0.012,N32,CIFAR_P80_N32,sat,1503.6574,292.0,babsb,CIFAR_P80_N32 N32 0.012,True,1,1
1595,8694,,cifar,0.012,N18,CIFAR_P56_N18,sat,2287.4841,294.0,babsb,CIFAR_P56_N18 N18 0.012,True,1,1
1596,8697,,cifar,0.012,N34,CIFAR_P39_N34,sat,2108.7272,297.0,babsb,CIFAR_P39_N34 N34 0.012,True,1,1
1599,8706,,cifar,0.012,N42,CIFAR_P74_N42,sat,595.4141,306.0,babsb,CIFAR_P74_N42 N42 0.012,True,1,1
1600,8710,,cifar,0.012,N42,CIFAR_P99_N42,sat,590.9856,310.0,babsb,CIFAR_P99_N42 N42 0.012,True,1,1
1613,8651,,cifar,0.012,N32,CIFAR_P51_N32,sat,1570.0212,251.0,babsb,CIFAR_P51_N32 N32 0.012,True,1,1
1617,8656,,cifar,0.012,N13,CIFAR_P51_N13,sat,1570.7876,256.0,babsb,CIFAR_P51_N13 N13 0.012,True,1,1
1618,8657,,cifar,0.012,N42,CIFAR_P68_N42,sat,576.7342,257.0,babsb,CIFAR_P68_N42 N42 0.012,True,1,1
1620,8663,,cifar,0.012,N42,CIFAR_P17_N42,sat,570.768,263.0,babsb,CIFAR_P17_N42 N42 0.012,True,1,1
1635,4170,,cifar,0.012,N18,CIFAR_P14_N18,sat,6.05,4170.0,verinet,CIFAR_P14_N18 N18 0.012,True,1,1
1637,8510,,cifar,0.012,N42,CIFAR_P3_N42,sat,561.9971,110.0,babsb,CIFAR_P3_N42 N42 0.012,True,1,1
1640,4193,,cifar,0.012,N42,CIFAR_P85_N42,sat,7.1076,4193.0,verinet,CIFAR_P85_N42 N42 0.012,True,1,1
1641,4196,,cifar,0.012,N32,CIFAR_P81_N32,sat,3.6184,4196.0,verinet,CIFAR_P81_N32 N32 0.012,True,1,1
1642,4198,,cifar,0.012,N18,CIFAR_P86_N18,unsat,28.7077,4198.0,verinet,CIFAR_P86_N18 N18 0.012,True,1,1
1643,8402,,cifar,0.012,N17,CIFAR_P16_N17,sat,556.9067,2.0,babsb,CIFAR_P16_N17 N17 0.012,True,1,1
1644,8407,,cifar,0.012,N17,CIFAR_P85_N17,sat,578.8645,7.0,babsb,CIFAR_P85_N17 N17 0.012,True,1,1
1650,4102,,cifar,0.012,N32,CIFAR_P13_N32,sat,13.3337,4102.0,verinet,CIFAR_P13_N32 N32 0.012,True,1,1
1654,4117,,cifar,0.012,N15,CIFAR_P40_N15,sat,77.8632,4117.0,verinet,CIFAR_P40_N15 N15 0.012,True,1,1
1655,4120,,cifar,0.012,N34,CIFAR_P31_N34,sat,19.9866,4120.0,verinet,CIFAR_P31_N34 N34 0.012,True,1,1
1657,4125,,cifar,0.012,N42,CIFAR_P59_N42,sat,12.1234,4125.0,verinet,CIFAR_P59_N42 N42 0.012,True,1,1
1660,4128,,cifar,0.012,N17,CIFAR_P94_N17,sat,17.5605,4128.0,verinet,CIFAR_P94_N17 N17 0.012,True,1,1
1663,4136,,cifar,0.012,N2,CIFAR_P23_N2,sat,8.8255,4136.0,verinet,CIFAR_P23_N2 N2 0.012,True,1,1
1664,8408,,cifar,0.012,N42,CIFAR_P92_N42,sat,561.3279,8.0,babsb,CIFAR_P92_N42 N42 0.012,True,1,1
1665,8409,,cifar,0.012,N18,CIFAR_P62_N18,sat,2063.1488,9.0,babsb,CIFAR_P62_N18 N18 0.012,True,1,1
1666,8411,,cifar,0.012,N17,CIFAR_P93_N17,sat,559.7532,11.0,babsb,CIFAR_P93_N17 N17 0.012,True,1,1
1672,8476,,cifar,0.012,N18,CIFAR_P66_N18,sat,2196.7118,76.0,babsb,CIFAR_P66_N18 N18 0.012,True,1,1
1675,8485,,cifar,0.012,N17,CIFAR_P80_N17,sat,597.8537,85.0,babsb,CIFAR_P80_N17 N17 0.012,True,1,1
1681,8496,,cifar,0.012,N32,CIFAR_P14_N32,sat,1580.9477,96.0,babsb,CIFAR_P14_N32 N32 0.012,True,1,1
1683,8464,,cifar,0.012,N13,CIFAR_P91_N13,sat,1456.5152,64.0,babsb,CIFAR_P91_N13 N13 0.012,True,1,1
1690,8426,,cifar,0.012,N42,CIFAR_P2_N42,sat,563.2517,26.0,babsb,CIFAR_P2_N42 N42 0.012,True,1,1
1694,8433,,cifar,0.012,N13,CIFAR_P72_N13,sat,1579.8922,33.0,babsb,CIFAR_P72_N13 N13 0.012,True,1,1
1695,8435,,cifar,0.012,N17,CIFAR_P90_N17,sat,539.188,35.0,babsb,CIFAR_P90_N17 N17 0.012,True,1,1
1703,8728,,cifar,0.012,N32,CIFAR_P60_N32,sat,1515.2446,328.0,babsb,CIFAR_P60_N32 N32 0.012,True,1,1
1713,9002,,cifar,0.012,N42,CIFAR_P14_N42,sat,566.2718,602.0,babsb,CIFAR_P14_N42 N42 0.012,True,1,1
1717,9010,,cifar,0.012,N34,CIFAR_P12_N34,sat,2072.2061,610.0,babsb,CIFAR_P12_N34 N34 0.012,True,1,1
1718,9013,,cifar,0.012,N13,CIFAR_P47_N13,sat,1484.6737,613.0,babsb,CIFAR_P47_N13 N13 0.012,True,1,1
1722,8977,,cifar,0.012,N17,CIFAR_P17_N17,sat,547.5752,577.0,babsb,CIFAR_P17_N17 N17 0.012,True,1,1
1726,8931,,cifar,0.012,N17,CIFAR_P20_N17,sat,613.6958,531.0,babsb,CIFAR_P20_N17 N17 0.012,True,1,1
1730,8946,,cifar,0.012,N17,CIFAR_P59_N17,sat,577.3686,546.0,babsb,CIFAR_P59_N17 N17 0.012,True,1,1
1736,8957,,cifar,0.012,N42,CIFAR_P16_N42,sat,551.5868,557.0,babsb,CIFAR_P16_N42 N42 0.012,True,1,1
1738,8962,,cifar,0.012,N17,CIFAR_P27_N17,sat,589.4152,562.0,babsb,CIFAR_P27_N17 N17 0.012,True,1,1
1739,8963,,cifar,0.012,N18,CIFAR_P43_N18,sat,2201.6809,563.0,babsb,CIFAR_P43_N18 N18 0.012,True,1,1
1746,9087,,cifar,0.012,N17,CIFAR_P76_N17,sat,566.1704,687.0,babsb,CIFAR_P76_N17 N17 0.012,True,1,1
1747,9091,,cifar,0.012,N18,CIFAR_P37_N18,sat,2345.2257,691.0,babsb,CIFAR_P37_N18 N18 0.012,True,1,1
1749,9094,,cifar,0.012,N18,CIFAR_P19_N18,sat,2096.7836,694.0,babsb,CIFAR_P19_N18 N18 0.012,True,1,1
1754,9102,,cifar,0.012,N17,CIFAR_P78_N17,sat,546.4561,702.0,babsb,CIFAR_P78_N17 N17 0.012,True,1,1
1758,9107,,cifar,0.012,N34,CIFAR_P89_N34,sat,2199.3741,707.0,babsb,CIFAR_P89_N34 N34 0.012,True,1,1
1772,9045,,cifar,0.012,N17,CIFAR_P39_N17,sat,539.9812,645.0,babsb,CIFAR_P39_N17 N17 0.012,True,1,1
1783,8808,,cifar,0.012,N13,CIFAR_P48_N13,sat,1530.2678,408.0,babsb,CIFAR_P48_N13 N13 0.012,True,1,1
1795,8822,,cifar,0.012,N13,CIFAR_P34_N13,sat,1499.8866,422.0,babsb,CIFAR_P34_N13 N13 0.012,True,1,1
1804,8732,,cifar,0.012,N18,CIFAR_P63_N18,sat,2659.7974,332.0,babsb,CIFAR_P63_N18 N18 0.012,True,1,1
1807,8735,,cifar,0.012,N17,CIFAR_P82_N17,sat,553.5519,335.0,babsb,CIFAR_P82_N17 N17 0.012,True,1,1
1812,8754,,cifar,0.012,N32,CIFAR_P81_N32,sat,1459.8524,354.0,babsb,CIFAR_P81_N32 N32 0.012,True,1,1
1816,8763,,cifar,0.012,N42,CIFAR_P46_N42,sat,573.5696,363.0,babsb,CIFAR_P46_N42 N42 0.012,True,1,1
1819,8835,,cifar,0.012,N18,CIFAR_P85_N18,sat,2519.2121,435.0,babsb,CIFAR_P85_N18 N18 0.012,True,1,1
1824,8884,,cifar,0.012,N18,CIFAR_P11_N18,sat,2309.0581,484.0,babsb,CIFAR_P11_N18 N18 0.012,True,1,1
1829,8900,,cifar,0.012,N42,CIFAR_P18_N42,sat,571.7243,500.0,babsb,CIFAR_P18_N42 N42 0.012,True,1,1
1830,8906,,cifar,0.012,N17,CIFAR_P99_N17,sat,581.3717,506.0,babsb,CIFAR_P99_N17 N17 0.012,True,1,1
1832,8912,,cifar,0.012,N42,CIFAR_P1_N42,sat,595.7749,512.0,babsb,CIFAR_P1_N42 N42 0.012,True,1,1
1834,8917,,cifar,0.012,N13,CIFAR_P76_N13,sat,1551.5227,517.0,babsb,CIFAR_P76_N13 N13 0.012,True,1,1
1846,8849,,cifar,0.012,N32,CIFAR_P79_N32,sat,1595.5059,449.0,babsb,CIFAR_P79_N32 N32 0.012,True,1,1
1847,8851,,cifar,0.012,N34,CIFAR_P11_N34,sat,2340.119,451.0,babsb,CIFAR_P11_N34 N34 0.012,True,1,1
1849,8855,,cifar,0.012,N42,CIFAR_P76_N42,sat,569.7384,455.0,babsb,CIFAR_P76_N42 N42 0.012,True,1,1
1850,8856,,cifar,0.012,N13,CIFAR_P57_N13,sat,1519.4925,456.0,babsb,CIFAR_P57_N13 N13 0.012,True,1,1
1851,8858,,cifar,0.012,N42,CIFAR_P28_N42,sat,598.622,458.0,babsb,CIFAR_P28_N42 N42 0.012,True,1,1
1854,8864,,cifar,0.012,N42,CIFAR_P69_N42,sat,583.8836,464.0,babsb,CIFAR_P69_N42 N42 0.012,True,1,1
1862,10936,,cifar,0.012,N17,CIFAR_P24_N17,sat,571.0594,2536.0,babsb,CIFAR_P24_N17 N17 0.012,True,1,1
1879,10921,,cifar,0.012,N13,CIFAR_P17_N13,sat,1499.5506,2521.0,babsb,CIFAR_P17_N13 N13 0.012,True,1,1
1880,10919,,cifar,0.012,N34,CIFAR_P44_N34,sat,2578.4744,2519.0,babsb,CIFAR_P44_N34 N34 0.012,True,1,1
1886,10887,,cifar,0.012,N18,CIFAR_P38_N18,sat,2242.4466,2487.0,babsb,CIFAR_P38_N18 N18 0.012,True,1,1
1894,10914,,cifar,0.012,N13,CIFAR_P13_N13,sat,1544.1536,2514.0,babsb,CIFAR_P13_N13 N13 0.012,True,1,1
1904,11039,,cifar,0.012,N13,CIFAR_P1_N13,sat,1568.4594,2639.0,babsb,CIFAR_P1_N13 N13 0.012,True,1,1
1919,11015,,cifar,0.012,N42,CIFAR_P38_N42,sat,579.0153,2615.0,babsb,CIFAR_P38_N42 N42 0.012,True,1,1
1924,10994,,cifar,0.012,N32,CIFAR_P42_N32,sat,1503.6667,2594.0,babsb,CIFAR_P42_N32 N32 0.012,True,1,1
1945,10732,,cifar,0.012,N13,CIFAR_P66_N13,sat,1599.8282,2332.0,babsb,CIFAR_P66_N13 N13 0.012,True,1,1
1949,10743,,cifar,0.012,N17,CIFAR_P11_N17,sat,566.0316,2343.0,babsb,CIFAR_P11_N17 N17 0.012,True,1,1
1960,10668,,cifar,0.012,N34,CIFAR_P83_N34,sat,2010.3934,2268.0,babsb,CIFAR_P83_N34 N34 0.012,True,1,1
1963,10673,,cifar,0.012,N13,CIFAR_P24_N13,sat,1528.8779,2273.0,babsb,CIFAR_P24_N13 N13 0.012,True,1,1
1967,10689,,cifar,0.012,N17,CIFAR_P34_N17,sat,559.4964,2289.0,babsb,CIFAR_P34_N17 N17 0.012,True,1,1
1981,10827,,cifar,0.012,N13,CIFAR_P4_N13,sat,1490.3035,2427.0,babsb,CIFAR_P4_N13 N13 0.012,True,1,1
1991,10855,,cifar,0.012,N18,CIFAR_P24_N18,sat,2159.6496,2455.0,babsb,CIFAR_P24_N18 N18 0.012,True,1,1
1995,10763,,cifar,0.012,N34,CIFAR_P95_N34,sat,2198.7358,2363.0,babsb,CIFAR_P95_N34 N34 0.012,True,1,1
2002,10779,,cifar,0.012,N18,CIFAR_P96_N18,sat,2163.335,2379.0,babsb,CIFAR_P96_N18 N18 0.012,True,1,1
2004,10786,,cifar,0.012,N32,CIFAR_P10_N32,sat,1509.1805,2386.0,babsb,CIFAR_P10_N32 N32 0.012,True,1,1
2005,10787,,cifar,0.012,N34,CIFAR_P45_N34,sat,2179.5533,2387.0,babsb,CIFAR_P45_N34 N34 0.012,True,1,1
2006,10791,,cifar,0.012,N32,CIFAR_P4_N32,sat,1533.1631,2391.0,babsb,CIFAR_P4_N32 N32 0.012,True,1,1
2010,10801,,cifar,0.012,N18,CIFAR_P83_N18,sat,1996.1006,2401.0,babsb,CIFAR_P83_N18 N18 0.012,True,1,1
2011,10804,,cifar,0.012,N34,CIFAR_P53_N34,sat,2364.7583,2404.0,babsb,CIFAR_P53_N34 N34 0.012,True,1,1
2016,11336,,cifar,0.012,N34,CIFAR_P2_N34,sat,2395.0537,2936.0,babsb,CIFAR_P2_N34 N34 0.012,True,1,1
2019,11345,,cifar,0.012,N13,CIFAR_P23_N13,sat,1563.805,2945.0,babsb,CIFAR_P23_N13 N13 0.012,True,1,1
2022,11348,,cifar,0.012,N17,CIFAR_P9_N17,sat,583.0733,2948.0,babsb,CIFAR_P9_N17 N17 0.012,True,1,1
2026,11361,,cifar,0.012,N18,CIFAR_P99_N18,sat,2282.6229,2961.0,babsb,CIFAR_P99_N18 N18 0.012,True,1,1
2028,11364,,cifar,0.012,N18,CIFAR_P12_N18,sat,2056.8625,2964.0,babsb,CIFAR_P12_N18 N18 0.012,True,1,1
2031,11371,,cifar,0.012,N13,CIFAR_P7_N13,sat,1503.2914,2971.0,babsb,CIFAR_P7_N13 N13 0.012,True,1,1
2033,11320,,cifar,0.012,N13,CIFAR_P39_N13,sat,1638.068,2920.0,babsb,CIFAR_P39_N13 N13 0.012,True,1,1
2035,11311,,cifar,0.012,N34,CIFAR_P96_N34,sat,2105.4789,2911.0,babsb,CIFAR_P96_N34 N34 0.012,True,1,1
2042,11298,,cifar,0.012,N13,CIFAR_P10_N13,sat,1510.4066,2898.0,babsb,CIFAR_P10_N13 N13 0.012,True,1,1
2047,11304,,cifar,0.012,N42,CIFAR_P79_N42,sat,596.4767,2904.0,babsb,CIFAR_P79_N42 N42 0.012,True,1,1
2051,11373,,cifar,0.012,N32,CIFAR_P45_N32,sat,1556.1325,2973.0,babsb,CIFAR_P45_N32 N32 0.012,True,1,1
2060,11453,,cifar,0.012,N42,CIFAR_P50_N42,sat,588.4844,3053.0,babsb,CIFAR_P50_N42 N42 0.012,True,1,1
2061,11454,,cifar,0.012,N32,CIFAR_P23_N32,sat,1543.9398,3054.0,babsb,CIFAR_P23_N32 N32 0.012,True,1,1
2062,11456,,cifar,0.012,N13,CIFAR_P55_N13,sat,1611.9673,3056.0,babsb,CIFAR_P55_N13 N13 0.012,True,1,1
2068,11463,,cifar,0.012,N42,CIFAR_P45_N42,sat,568.9762,3063.0,babsb,CIFAR_P45_N42 N42 0.012,True,1,1
2078,11398,,cifar,0.012,N32,CIFAR_P38_N32,sat,1575.4346,2998.0,babsb,CIFAR_P38_N32 N32 0.012,True,1,1
2086,11420,,cifar,0.012,N13,CIFAR_P50_N13,sat,1536.54,3020.0,babsb,CIFAR_P50_N13 N13 0.012,True,1,1
2097,11130,,cifar,0.012,N42,CIFAR_P54_N42,sat,572.6175,2730.0,babsb,CIFAR_P54_N42 N42 0.012,True,1,1
2104,11150,,cifar,0.012,N42,CIFAR_P87_N42,sat,588.7252,2750.0,babsb,CIFAR_P87_N42 N42 0.012,True,1,1
2113,11115,,cifar,0.012,N34,CIFAR_P30_N34,sat,2139.4479,2715.0,babsb,CIFAR_P30_N34 N34 0.012,True,1,1
2122,11101,,cifar,0.012,N18,CIFAR_P68_N18,sat,2477.2197,2701.0,babsb,CIFAR_P68_N18 N18 0.012,True,1,1
2133,11239,,cifar,0.012,N18,CIFAR_P81_N18,sat,2168.2667,2839.0,babsb,CIFAR_P81_N18 N18 0.012,True,1,1
2142,11258,,cifar,0.012,N13,CIFAR_P2_N13,sat,1540.0148,2858.0,babsb,CIFAR_P2_N13 N13 0.012,True,1,1
2144,11261,,cifar,0.012,N18,CIFAR_P49_N18,sat,2055.2267,2861.0,babsb,CIFAR_P49_N18 N18 0.012,True,1,1
2150,11172,,cifar,0.012,N34,CIFAR_P90_N34,sat,2056.8639,2772.0,babsb,CIFAR_P90_N34 N34 0.012,True,1,1
2157,11186,,cifar,0.012,N13,CIFAR_P5_N13,sat,1490.9766,2786.0,babsb,CIFAR_P5_N13 N13 0.012,True,1,1
2159,11190,,cifar,0.012,N32,CIFAR_P20_N32,sat,1609.2213,2790.0,babsb,CIFAR_P20_N32 N32 0.012,True,1,1
2161,11200,,cifar,0.012,N13,CIFAR_P16_N13,sat,1557.3628,2800.0,babsb,CIFAR_P16_N13 N13 0.012,True,1,1
2162,11204,,cifar,0.012,N13,CIFAR_P99_N13,sat,1557.4387,2804.0,babsb,CIFAR_P99_N13 N13 0.012,True,1,1
2164,11210,,cifar,0.012,N32,CIFAR_P49_N32,sat,1435.632,2810.0,babsb,CIFAR_P49_N32 N32 0.012,True,1,1
2180,10165,,cifar,0.012,N42,CIFAR_P43_N42,sat,532.2037,1765.0,babsb,CIFAR_P43_N42 N42 0.012,True,1,1
2192,10096,,cifar,0.012,N34,CIFAR_P88_N34,sat,2330.6357,1696.0,babsb,CIFAR_P88_N34 N34 0.012,True,1,1
2195,10104,,cifar,0.012,N34,CIFAR_P47_N34,sat,2140.473,1704.0,babsb,CIFAR_P47_N34 N34 0.012,True,1,1
2210,10255,,cifar,0.012,N13,CIFAR_P37_N13,sat,1596.2328,1855.0,babsb,CIFAR_P37_N13 N13 0.012,True,1,1
2215,10271,,cifar,0.012,N34,CIFAR_P33_N34,sat,2277.8383,1871.0,babsb,CIFAR_P33_N34 N34 0.012,True,1,1
2221,10280,,cifar,0.012,N42,CIFAR_P39_N42,sat,543.8121,1880.0,babsb,CIFAR_P39_N42 N42 0.012,True,1,1
2222,10282,,cifar,0.012,N32,CIFAR_P37_N32,sat,1607.5826,1882.0,babsb,CIFAR_P37_N32 N32 0.012,True,1,1
2234,10213,,cifar,0.012,N32,CIFAR_P43_N32,sat,1495.5616,1813.0,babsb,CIFAR_P43_N32 N32 0.012,True,1,1
2235,10221,,cifar,0.012,N34,CIFAR_P19_N34,sat,2102.6172,1821.0,babsb,CIFAR_P19_N34 N34 0.012,True,1,1
2241,10237,,cifar,0.012,N18,CIFAR_P73_N18,sat,2085.3718,1837.0,babsb,CIFAR_P73_N18 N18 0.012,True,1,1
2251,9982,,cifar,0.012,N34,CIFAR_P4_N34,sat,2041.4375,1582.0,babsb,CIFAR_P4_N34 N34 0.012,True,1,1
2270,9936,,cifar,0.012,N32,CIFAR_P18_N32,sat,1487.1855,1536.0,babsb,CIFAR_P18_N32 N32 0.012,True,1,1
2277,9950,,cifar,0.012,N32,CIFAR_P31_N32,sat,1554.3037,1550.0,babsb,CIFAR_P31_N32 N32 0.012,True,1,1
2278,9951,,cifar,0.012,N34,CIFAR_P55_N34,sat,2095.7676,1551.0,babsb,CIFAR_P55_N34 N34 0.012,True,1,1
2280,9962,,cifar,0.012,N34,CIFAR_P66_N34,sat,2220.6219,1562.0,babsb,CIFAR_P66_N34 N34 0.012,True,1,1
2285,10018,,cifar,0.012,N18,CIFAR_P6_N18,sat,2355.858,1618.0,babsb,CIFAR_P6_N18 N18 0.012,True,1,1
2289,10065,,cifar,0.012,N18,CIFAR_P54_N18,sat,2370.0676,1665.0,babsb,CIFAR_P54_N18 N18 0.012,True,1,1
2296,10077,,cifar,0.012,N13,CIFAR_P33_N13,sat,1568.3011,1677.0,babsb,CIFAR_P33_N13 N13 0.012,True,1,1
2301,10084,,cifar,0.012,N34,CIFAR_P38_N34,sat,2239.5072,1684.0,babsb,CIFAR_P38_N34 N34 0.012,True,1,1
2308,10024,,cifar,0.012,N32,CIFAR_P82_N32,sat,1519.8469,1624.0,babsb,CIFAR_P82_N32 N32 0.012,True,1,1
2319,10050,,cifar,0.012,N17,CIFAR_P37_N17,sat,592.9324,1650.0,babsb,CIFAR_P37_N17 N17 0.012,True,1,1
2332,10549,,cifar,0.012,N13,CIFAR_P89_N13,sat,1617.6812,2149.0,babsb,CIFAR_P89_N13 N13 0.012,True,1,1
2335,10561,,cifar,0.012,N18,CIFAR_P48_N18,sat,2041.2858,2161.0,babsb,CIFAR_P48_N18 N18 0.012,True,1,1
2336,10563,,cifar,0.012,N13,CIFAR_P82_N13,sat,1497.3864,2163.0,babsb,CIFAR_P82_N13 N13 0.012,True,1,1
2340,10568,,cifar,0.012,N42,CIFAR_P91_N42,sat,578.6421,2168.0,babsb,CIFAR_P91_N42 N42 0.012,True,1,1
2353,10510,,cifar,0.012,N32,CIFAR_P56_N32,sat,1593.6528,2110.0,babsb,CIFAR_P56_N32 N32 0.012,True,1,1
2355,10513,,cifar,0.012,N32,CIFAR_P6_N32,sat,1494.707,2113.0,babsb,CIFAR_P6_N32 N32 0.012,True,1,1
2356,10518,,cifar,0.012,N18,CIFAR_P47_N18,sat,2137.3338,2118.0,babsb,CIFAR_P47_N18 N18 0.012,True,1,1
2357,10519,,cifar,0.012,N32,CIFAR_P48_N32,sat,1480.9127,2119.0,babsb,CIFAR_P48_N32 N32 0.012,True,1,1
2366,10626,,cifar,0.012,N13,CIFAR_P14_N13,sat,1542.0395,2226.0,babsb,CIFAR_P14_N13 N13 0.012,True,1,1
2374,10643,,cifar,0.012,N34,CIFAR_P87_N34,sat,2418.5945,2243.0,babsb,CIFAR_P87_N34 N34 0.012,True,1,1
2375,10644,,cifar,0.012,N13,CIFAR_P59_N13,sat,1499.4078,2244.0,babsb,CIFAR_P59_N13 N13 0.012,True,1,1
2383,10609,,cifar,0.012,N32,CIFAR_P92_N32,sat,1682.1043,2209.0,babsb,CIFAR_P92_N32 N32 0.012,True,1,1
2389,10593,,cifar,0.012,N13,CIFAR_P88_N13,sat,1575.7073,2193.0,babsb,CIFAR_P88_N13 N13 0.012,True,1,1
2396,10602,,cifar,0.012,N18,CIFAR_P15_N18,sat,2182.17,2202.0,babsb,CIFAR_P15_N18 N18 0.012,True,1,1
2398,10605,,cifar,0.012,N18,CIFAR_P97_N18,sat,1895.2717,2205.0,babsb,CIFAR_P97_N18 N18 0.012,True,1,1
2401,10300,,cifar,0.012,N18,CIFAR_P59_N18,sat,2000.3516,1900.0,babsb,CIFAR_P59_N18 N18 0.012,True,1,1
2413,10378,,cifar,0.012,N17,CIFAR_P50_N17,sat,619.1608,1978.0,babsb,CIFAR_P50_N17 N17 0.012,True,1,1
2424,10305,,cifar,0.012,N18,CIFAR_P18_N18,sat,2580.5023,1905.0,babsb,CIFAR_P18_N18 N18 0.012,True,1,1
2427,10315,,cifar,0.012,N17,CIFAR_P44_N17,sat,594.4076,1915.0,babsb,CIFAR_P44_N17 N17 0.012,True,1,1
2431,10330,,cifar,0.012,N34,CIFAR_P23_N34,sat,2345.2298,1930.0,babsb,CIFAR_P23_N34 N34 0.012,True,1,1
2432,10332,,cifar,0.012,N17,CIFAR_P4_N17,sat,565.3487,1932.0,babsb,CIFAR_P4_N17 N17 0.012,True,1,1
2438,10388,,cifar,0.012,N42,CIFAR_P81_N42,sat,547.9071,1988.0,babsb,CIFAR_P81_N42 N42 0.012,True,1,1
2452,10467,,cifar,0.012,N18,CIFAR_P14_N18,sat,2317.7512,2067.0,babsb,CIFAR_P14_N18 N18 0.012,True,1,1
2453,10469,,cifar,0.012,N34,CIFAR_P71_N34,sat,2168.6495,2069.0,babsb,CIFAR_P71_N34 N34 0.012,True,1,1
2457,10434,,cifar,0.012,N42,CIFAR_P27_N42,sat,611.7471,2034.0,babsb,CIFAR_P27_N42 N42 0.012,True,1,1
2466,10409,,cifar,0.012,N17,CIFAR_P18_N17,sat,574.0113,2009.0,babsb,CIFAR_P18_N17 N17 0.012,True,1,1
2475,10430,,cifar,0.012,N42,CIFAR_P4_N42,sat,556.949,2030.0,babsb,CIFAR_P4_N42 N42 0.012,True,1,1
2481,24835,,cifar,0.012,N13,CIFAR_P21_N13,unsat,102.8357,3835.0,marabou,CIFAR_P21_N13 N13 0.012,True,1,1
2483,24839,,cifar,0.012,N13,CIFAR_P72_N13,unsat,102.497,3839.0,marabou,CIFAR_P72_N13 N13 0.012,True,1,1
2487,24856,,cifar,0.012,N18,CIFAR_P48_N18,unsat,64.4783,3856.0,marabou,CIFAR_P48_N18 N18 0.012,True,1,1
2492,24866,,cifar,0.012,N34,CIFAR_P34_N34,unsat,64.2749,3866.0,marabou,CIFAR_P34_N34 N34 0.012,True,1,1
2496,24829,,cifar,0.012,N32,CIFAR_P8_N32,unsat,103.7199,3829.0,marabou,CIFAR_P8_N32 N32 0.012,True,1,1
2497,24826,,cifar,0.012,N13,CIFAR_P37_N13,unsat,102.4561,3826.0,marabou,CIFAR_P37_N13 N13 0.012,True,1,1
